sample_type,N_rate,P_rate,K_rate,Zn_rate,global_warming,freshwater_eutrophication,terrestrial_acidification,terrestrial_ecotoxicity
OAT_P,135.0,54.954,30.0,20.0,5157.687537994975,0.3958323524949155,26.423991319303383,13585.890955203611
OAT_P,135.0,51.0759,30.0,20.0,5146.41547185017,0.3919544596976799,26.368306468898716,13569.725882954708
OAT_P,135.0,50.6404,30.0,20.0,5145.149649719213,0.3915189829659824,26.362053212832283,13567.910589650153
OAT_P,135.0,52.405,30.0,20.0,5150.278627290479,0.39328348868527846,26.38739074590881,13575.265966378554
OAT_P,135.0,51.0083,30.0,20.0,5146.218986026857,0.3918868633094761,26.367335814225715,13569.444106083552
OAT_P,135.0,47.8782,30.0,20.0,5137.121052956576,0.3887569305473949,26.32239134393056,13556.396919923756
OAT_P,135.0,46.7948,30.0,20.0,5133.972047912539,0.38767358843230637,26.30683502332809,13551.880987050838
OAT_P,135.0,46.9659,30.0,20.0,5134.469366320362,0.3878446792906151,26.30929181348416,13552.594182652243
OAT_P,135.0,44.6494,30.0,20.0,5127.736238957878,0.38552830305874997,26.27602966037763,13542.938322858889
OAT_P,135.0,52.2466,30.0,20.0,5149.818222639402,0.3931250971484222,26.385116312473855,13574.605708147921
OAT_P,135.0,58.311,30.0,20.0,5167.444977475161,0.3991891731339706,26.47219380062374,13599.883927932422
OAT_P,135.0,40.0096,30.0,20.0,5114.250219386782,0.3808887509583365,26.209407714345407,13523.598258853204
OAT_P,135.0,49.1184,30.0,20.0,5140.7258120996585,0.38999706428482606,26.34019912389288,13561.566441752253
OAT_P,135.0,59.8865,30.0,20.0,5172.024317928254,0.40076458895667877,26.494816085199314,13606.451079715034
OAT_P,135.0,53.5352,30.0,20.0,5153.5636609814255,0.3944136282998927,26.403619058207962,13579.976975546891
OAT_P,135.0,53.0464,30.0,20.0,5152.142917335933,0.3939248544159576,26.396600478264745,13577.939512017001
OAT_P,135.0,41.562,30.0,20.0,5118.762417494929,0.3824410680152532,26.23169831071172,13530.06912297718
OAT_P,135.0,41.3474,30.0,20.0,5118.138662203762,0.3822264794811032,26.228616912888857,13529.174606460163
OAT_P,135.0,43.5584,30.0,20.0,5124.565143791695,0.38443736134972134,26.26036421291844,13538.390710929454
OAT_P,135.0,52.9719,30.0,20.0,5151.926376006986,0.39385035839641347,26.395530747892874,13577.628973897157
OAT_P,135.0,50.9369,30.0,20.0,5146.01145514247,0.39181546712430226,26.366310596124354,13569.146489684137
OAT_P,135.0,40.8996,30.0,20.0,5116.837088954066,0.38177870340658165,26.222187043620092,13527.308043103609
OAT_P,135.0,47.5,30.0,20.0,5136.021778720232,0.3883787507542193,26.316960846928666,13554.820470032175
OAT_P,135.0,41.8502,30.0,20.0,5119.600098179524,0.3827292526170333,26.23583651598921,13531.270426146808
OAT_P,135.0,47.3265,30.0,20.0,5135.517484484363,0.3882052600241401,26.314469595659947,13554.097270518185
OAT_P,135.0,59.9486,30.0,20.0,5172.204817478961,0.4008266856387417,26.49570776648916,13606.709930953182
OAT_P,135.0,42.271,30.0,20.0,5120.823193363695,0.3831500301341361,26.241878697740656,13533.024445486779
OAT_P,135.0,54.2131,30.0,20.0,5155.534041745088,0.39509149208041566,26.413352886652135,13582.802664022563
OAT_P,135.0,43.9348,30.0,20.0,5125.659186157003,0.38481374123906903,26.26576886408585,13539.959657886593
OAT_P,135.0,58.0488,30.0,20.0,5166.68286826107,0.39892698714303815,26.468428924066636,13598.791000482464
OAT_P,135.0,58.2265,30.0,20.0,5167.199370196021,0.3991046776487158,26.470980482282492,13599.531706843478
OAT_P,135.0,47.1262,30.0,20.0,5134.935293501974,0.38800497072595636,26.311593528633296,13553.262360647002
OAT_P,135.0,47.7585,30.0,20.0,5136.773133532752,0.38863723694283886,26.320672595937097,13555.897974783566
OAT_P,135.0,48.1843,30.0,20.0,5138.01076169202,0.3890630141927971,26.32678657167323,13557.672835608088
OAT_P,135.0,47.0748,30.0,20.0,5134.785894517976,0.3879535734722037,26.310855486470693,13553.04811018581
OAT_P,135.0,50.737,30.0,20.0,5145.430426798089,0.391615577804747,26.363440272616476,13568.313247131715
OAT_P,135.0,42.732,30.0,20.0,5122.163133667647,0.38361100550339566,26.248498103129005,13534.946030362553
OAT_P,135.0,45.2467,30.0,20.0,5129.472348162978,0.38612557114564533,26.28460616978861,13545.42804660358
OAT_P,135.0,56.9067,30.0,20.0,5163.363246089393,0.39778494816422827,26.45202974208392,13594.030388580892
OAT_P,135.0,58.3945,30.0,20.0,5167.687678159283,0.39927266867265426,26.47339276016805,13600.231980724451
OAT_P,135.0,52.9069,30.0,20.0,5151.7374473307245,0.39378536186929447,26.394597426091913,13577.358034597977
OAT_P,135.0,58.9448,30.0,20.0,5169.287177398469,0.39982293927070967,26.48129440612295,13602.525794514338
OAT_P,135.0,47.4593,30.0,20.0,5135.903480302942,0.3883380529287771,26.316376443893294,13554.650820347919
OAT_P,135.0,54.0193,30.0,20.0,5154.970743630325,0.3948977024349438,26.410570151805572,13581.994848081298
OAT_P,135.0,52.5707,30.0,20.0,5150.760250085195,0.39344917983210337,26.38976999856141,13575.956653176641
OAT_P,135.0,53.5878,30.0,20.0,5153.716547879447,0.39446622548953053,26.404374330926895,13580.196227964385
OAT_P,135.0,48.4386,30.0,20.0,5138.749908805459,0.3893173006058181,26.33043801373453,13558.732833512448
OAT_P,135.0,44.8196,30.0,20.0,5128.230941430185,0.3856984939651447,26.278473527616455,13543.647766993074
OAT_P,135.0,55.1147,30.0,20.0,5158.154627814596,0.3959930439088851,26.426298777971297,13586.560800517138
OAT_P,135.0,52.3387,30.0,20.0,5150.085920040691,0.393217192227617,26.386438757671833,13574.98960829338
OAT_P,135.0,54.7522,30.0,20.0,5157.100987120057,0.3956305632768751,26.421093714081326,13585.04979288706
OAT_P,135.0,53.4693,30.0,20.0,5153.372116369645,0.3943477318208597,26.40267281348976,13579.702284780482
OAT_P,135.0,58.0592,30.0,20.0,5166.713096849273,0.3989373865873772,26.468578255554785,13598.834350770328
OAT_P,135.0,48.3761,30.0,20.0,5138.568246616745,0.3892548039451267,26.329540588925916,13558.472314955543
OAT_P,135.0,57.1518,30.0,20.0,5164.075652528652,0.39803003506879553,26.455549083213384,13595.052038153677
OAT_P,135.0,44.5741,30.0,20.0,5127.517372352917,0.385453007081949,26.274948442968213,13542.62445010153
OAT_P,135.0,55.4067,30.0,20.0,5159.003353560265,0.39628502830763523,26.430491546677146,13587.777943215027
OAT_P,135.0,42.1463,30.0,20.0,5120.460740964774,0.3830253367967247,26.240088155762507,13532.504658862026
OAT_P,135.0,42.4733,30.0,20.0,5121.411197536124,0.383352319325462,26.244783482361182,13533.867691951786
OAT_P,135.0,52.7395,30.0,20.0,5151.250883324474,0.3936179708132987,26.392193763484517,13576.660261695139
OAT_P,135.0,51.0701,30.0,20.0,5146.398613599057,0.39194866000756773,26.368223187876474,13569.701706832626
OAT_P,135.0,46.2879,30.0,20.0,5132.498694897195,0.3871667155154351,26.299556549160297,13549.768077346866
OAT_P,135.0,48.7308,30.0,20.0,5139.599215870132,0.3896094849938824,26.33463365419977,13559.950809869712
OAT_P,135.0,51.3259,30.0,20.0,5147.142120605024,0.3922044463404454,26.37189616813318,13570.767957182356
OAT_P,135.0,42.2938,30.0,20.0,5120.889463730139,0.38317282891595633,26.24220607831084,13533.11948265634
OAT_P,135.0,47.5338,30.0,20.0,5136.120021631888,0.3884125489483212,26.317446174265164,13554.961358467755
OAT_P,135.0,57.593,30.0,20.0,5165.35804225122,0.3984712114959481,26.461884184422367,13596.891090750627
OAT_P,135.0,47.4827,30.0,20.0,5135.971494626397,0.38836145167853997,26.316712439741636,13554.748358495623
OAT_P,135.0,56.8412,30.0,20.0,5163.1728641156205,0.39771945166382366,26.45108924088449,13593.75736513325
OAT_P,135.0,42.9903,30.0,20.0,5122.913907161163,0.383869291702701,26.25220698037805,13536.022701454554
OAT_P,135.0,45.5029,30.0,20.0,5130.217017806952,0.38638175745715136,26.288284893564086,13546.495964272066
OAT_P,135.0,56.7221,30.0,20.0,5162.826688648808,0.39760035802721017,26.44937910816919,13593.260920971203
OAT_P,135.0,47.6861,30.0,20.0,5136.562696053346,0.388564840811094,26.319633019038797,13555.596190087228
OAT_P,135.0,56.7422,30.0,20.0,5162.885111208698,0.39762045695328857,26.44966771998764,13593.344703739103
OAT_P,135.0,41.7754,30.0,20.0,5119.382684872071,0.3826544566135178,26.234762477978258,13530.958637537899
OAT_P,135.0,49.4923,30.0,20.0,5141.81258797742,0.3903709443077461,26.34556787806794,13563.12496796712
OAT_P,135.0,45.6008,30.0,20.0,5130.501573459353,0.38647965222645836,26.2896906197843,13546.904040539608
OAT_P,135.0,52.0863,30.0,20.0,5149.352295457789,0.3929648057130809,26.382814597324714,13573.937530153153
OAT_P,135.0,44.6858,30.0,20.0,5127.842039016586,0.3855647011139366,26.276552320586173,13543.090048866432
OAT_P,135.0,43.1924,30.0,20.0,5123.5013300145865,0.38407138090471266,26.25510889323919,13536.86511426018
OAT_P,135.0,51.1407,30.0,20.0,5146.603819207428,0.3920192562354847,26.369236918940285,13569.995988594514
OAT_P,135.0,50.6401,30.0,20.0,5145.148777740708,0.39151868298201115,26.362048905193202,13567.90933916108
OAT_P,135.0,53.0589,30.0,20.0,5152.179249773675,0.3939373537480959,26.396779963226464,13577.991615728377
OAT_P,135.0,56.4528,30.0,20.0,5162.043942610079,0.3973310724156232,26.44551228415383,13592.138398613179
OAT_P,135.0,53.1204,30.0,20.0,5152.35800536737,0.39399885046221617,26.397663029238142,13578.247965988381
OAT_P,135.0,42.5746,30.0,20.0,5121.70563561159,0.3834536139131105,26.246238028490986,13534.289940428833
OAT_P,135.0,51.4446,30.0,20.0,5147.4871334338295,0.3923231399984305,26.3736005573297,13571.262734025642
OAT_P,135.0,51.7803,30.0,20.0,5148.462877381848,0.39265882206233604,26.378420805461737,13572.66203129852
OAT_P,135.0,51.9522,30.0,20.0,5148.962521065687,0.3928307128779015,26.38088908265535,13573.378561537444
OAT_P,135.0,40.2139,30.0,20.0,5114.844036749249,0.3810930400428045,26.212341216559807,13524.449841912034
OAT_P,135.0,52.6035,30.0,20.0,5150.8555864018335,0.39348197807963425,26.39024096710097,13576.093373315305
OAT_P,135.0,52.2445,30.0,20.0,5149.812118789861,0.393122997260623,26.38508615900028,13574.59695472441
OAT_P,135.0,52.1036,30.0,20.0,5149.402579551626,0.39298210478876033,26.383063004511744,13574.009641689705
OAT_P,135.0,48.9806,30.0,20.0,5140.325283305984,0.3898592716473337,26.338220481674842,13560.992050437979
OAT_P,135.0,51.2327,30.0,20.0,5146.871225949215,0.39211125132002245,26.370557928258567,13570.379471910286
OAT_P,135.0,45.0561,30.0,20.0,5128.918351152276,0.3859349813292009,26.281869383092257,13544.633569212418
OAT_P,135.0,49.3538,30.0,20.0,5141.41002456723,0.390232451707654,26.343579184692043,13562.547658845004
OAT_P,135.0,58.8399,30.0,20.0,5168.982275580932,0.3997180448754053,26.479788168324166,13602.088540168415
OAT_P,135.0,53.8606,30.0,20.0,5154.509467000744,0.3947390109141163,26.40829141073154,13581.333339361583
OAT_P,135.0,44.1855,30.0,20.0,5126.387869528372,0.3850644278444343,26.269368614478168,13541.00464992207
OAT_P,135.0,40.0099,30.0,20.0,5114.2510913652895,0.3808890509423078,26.20941202198449,13523.599509342273
OAT_P,135.0,47.5984,30.0,20.0,5136.307787670143,0.38847714549681184,26.318373752547352,13555.230630448175
OAT_P,135.0,45.9,30.0,20.0,5131.371226689163,0.3867788362405201,26.293986771828106,13548.151194975258
OAT_P,135.0,46.3218,30.0,20.0,5132.597228468355,0.387200613704194,26.30004331237649,13549.909382612137
OAT_P,135.0,44.8564,30.0,20.0,5128.337904126898,0.3857352919989598,26.279001931343767,13543.801160319377
OAT_P,135.0,51.0247,30.0,20.0,5146.266654185175,0.3919032624332416,26.3675712984955,13569.512466152886
OAT_P,135.0,44.2301,30.0,20.0,5126.517503666237,0.38510902546150366,26.27000901682159,13541.190555964286
OAT_P,135.0,52.1914,30.0,20.0,5149.65777859433,0.39306990009769954,26.384323706882885,13574.375618158458
OAT_P,135.0,43.6396,30.0,20.0,5124.8011593072715,0.38451855701129156,26.261530147229795,13538.729176638592
OAT_P,135.0,54.256,30.0,20.0,5155.6587346714205,0.3951343897883142,26.413968879040766,13582.981483960026
OAT_P,135.0,52.5461,30.0,20.0,5150.688747847718,0.3934245811464553,26.38941677215674,13575.85411307264
OAT_P,135.0,47.6896,30.0,20.0,5136.572869135914,0.3885683406240926,26.31968327482808,13555.61077912642
OAT_P,135.0,42.8803,30.0,20.0,5122.594181709027,0.38375929757988414,26.25062751271489,13535.56418879439
OAT_P,135.0,48.6045,30.0,20.0,5139.232112919179,0.3894831917419572,26.33282013814652,13559.424353969907
OAT_P,135.0,42.012,30.0,20.0,5120.070385253666,0.38289104397223106,26.238159769333755,13531.944856586935
OAT_P,135.0,41.1673,30.0,20.0,5117.615184440765,0.38204638910365496,26.226030893560353,13528.423896186574
OAT_P,135.0,45.8303,30.0,20.0,5131.168637016311,0.38670913996451706,26.292985963681538,13547.860664680587
OAT_P,135.0,40.5948,30.0,20.0,5115.951158792146,0.38147391969172195,26.217810482313432,13526.037546205265
OAT_P,135.0,54.6163,30.0,20.0,5156.705980856917,0.3954946705378678,26.419142353577474,13584.483321336911
OAT_P,135.0,53.536,30.0,20.0,5153.565986257439,0.3944144282571495,26.403630545245516,13579.980310184415
OAT_P,135.0,44.9354,30.0,20.0,5128.567525133432,0.3858142877780737,26.28013627630186,13544.130455775317
OAT_P,135.0,53.8366,30.0,20.0,5154.439708720277,0.3947150121964108,26.407946799605032,13581.233300235734
OAT_P,135.0,56.1033,30.0,20.0,5161.028087650791,0.396981591089037,26.44049388462405,13590.681578842941
OAT_P,135.0,58.7744,30.0,20.0,5168.79189360716,0.39965254837500075,26.478847667124736,13601.815516720775
OAT_P,135.0,56.3462,30.0,20.0,5161.73409958101,0.39722447811114797,26.443981636400252,13591.69405816251
OAT_P,135.0,50.0097,30.0,20.0,5143.316460240467,0.3908883166636136,26.35299711960358,13565.281644788656
OAT_P,135.0,41.8813,30.0,20.0,5119.690493284627,0.3827603509553933,26.236283074573976,13531.40006018072
OAT_P,135.0,40.5952,30.0,20.0,5115.952321430154,0.3814743196703504,26.21781622583221,13526.039213524036
OAT_P,135.0,57.0832,30.0,20.0,5163.876260110319,0.3979614387340207,26.45456406974345,13594.766092985614
OAT_P,135.0,40.4568,30.0,20.0,5115.550048679467,0.3813359270649155,26.215828968336012,13525.462321231606
OAT_P,135.0,40.7385,30.0,20.0,5116.368836496437,0.3816176120139836,26.219873841433404,13526.636530471324
OAT_P,135.0,53.9025,30.0,20.0,5154.631253332057,0.3947809086754438,26.408893044323236,13581.507991002145
OAT_P,135.0,50.1441,30.0,20.0,5143.707106611077,0.39102270948276435,26.354926941912026,13565.841863893433
OAT_P,135.0,40.5598,30.0,20.0,5115.8494279664665,0.38143892156173487,26.21730792442061,13525.891655813391
OAT_P,135.0,41.498,30.0,20.0,5118.576395413685,0.38237707143470523,26.230779347707703,13529.8023519749
OAT_P,135.0,50.9788,30.0,20.0,5146.133241473784,0.3918573648856298,26.366912229716053,13569.32114132469
OAT_P,135.0,51.8967,30.0,20.0,5148.801205042108,0.39277521584320757,26.3800921694253,13573.147221058909
OAT_P,135.0,45.7945,30.0,20.0,5131.064580914615,0.38667334187727304,26.29247191875116,13547.711439651192
OAT_P,135.0,59.6578,30.0,20.0,5171.359579647314,0.4005359011758769,26.49153222833963,13605.49779021158
OAT_P,135.0,53.7842,30.0,20.0,5154.287403141261,0.39466261499608707,26.40719439864549,13581.014881477618
OAT_P,135.0,50.2885,30.0,20.0,5144.12681893188,0.3911671017676257,26.357000352189853,13566.443765967315
OAT_P,135.0,58.5519,30.0,20.0,5168.145176215339,0.3994300602629394,26.475652834806066,13600.888070658177
OAT_P,135.0,55.1097,30.0,20.0,5158.1400948394985,0.39598804417602984,26.426226983986606,13586.539959032589
OAT_P,135.0,51.9216,30.0,20.0,5148.873579258092,0.39280011451282704,26.380449703469054,13573.251011651984
OAT_P,135.0,40.1193,30.0,20.0,5114.569072860413,0.380998445097182,26.210982874369485,13524.055521024296
OAT_P,135.0,43.3261,30.0,20.0,5123.889941768683,0.38420507376126356,26.25702866438978,13537.422415557117
OAT_P,135.0,58.4101,30.0,20.0,5167.733021041587,0.3992882678391628,26.47361675740028,13600.29700615626
OAT_P,135.0,43.8142,30.0,20.0,5125.30865079766,0.38469314768259893,26.264037193175145,13539.456961279177
OAT_P,135.0,42.5151,30.0,20.0,5121.532693207935,0.38339411709213234,26.245383680073182,13534.041926762646
OAT_P,135.0,49.6919,30.0,20.0,5142.392744343294,0.3905705336433301,26.348433893936736,13563.956960030464
OAT_P,135.0,50.6827,30.0,20.0,5145.272598688534,0.3915612807059383,26.362660589942756,13568.08690860947
OAT_P,135.0,45.3603,30.0,20.0,5129.802537357184,0.386239165076118,26.28623732912075,13545.901565132623
OAT_P,135.0,45.3996,30.0,20.0,5129.916766541446,0.3862784629763607,26.286801629840408,13546.065379201207
OAT_P,135.0,47.903,30.0,20.0,5137.193136513059,0.3887817292223573,26.32274744209462,13556.500293687137
OAT_P,135.0,46.1048,30.0,20.0,5131.966497349139,0.38698362529827357,26.29692745344098,13549.004862182539
OAT_P,135.0,54.4245,30.0,20.0,5156.148495932194,0.39530288078553816,26.416388336324793,13583.683841989461
OAT_K,135.0,50.0,31.2882,20.0,5147.173915637949,0.39175292045161114,26.368836107198376,13568.682204939725
OAT_K,135.0,50.0,25.9449,20.0,5131.056705364472,0.38812641473729276,26.30256015703215,13554.409377796583
OAT_K,135.0,50.0,28.4075,20.0,5138.48474459481,0.3897977850462929,26.333105167583557,13560.98738466924
OAT_K,135.0,50.0,22.5862,20.0,5120.925723734106,0.38584686001592555,26.26090031502004,13545.437741443457
OAT_K,135.0,50.0,30.3902,20.0,5144.465242191655,0.39114344650639793,26.357697708970825,13566.28350024889
OAT_K,135.0,50.0,32.8635,20.0,5151.925556261498,0.39282207892142684,26.388375437630287,13572.890088569427
OAT_K,135.0,50.0,33.3937,20.0,5153.5248198040645,0.39318192645567185,26.39495180593791,13574.306339379094
OAT_K,135.0,50.0,28.5711,20.0,5138.978217841818,0.3899088206113674,26.33513439024506,13561.42438699377
OAT_K,135.0,50.0,27.4363,20.0,5135.555275050222,0.38913863015142525,26.321058828654166,13558.393150820986
OAT_K,135.0,50.0,32.1145,20.0,5149.6663174961595,0.39231373149941706,26.37908517006633,13570.889387218163
OAT_K,135.0,50.0,32.5008,20.0,5150.8315296924875,0.3925759138880984,26.383876665874016,13571.921257621361
OAT_K,135.0,50.0,30.9544,20.0,5146.167061299004,0.39152636989157535,26.36469579836947,13567.79057061256
OAT_K,135.0,50.0,24.3271,20.0,5126.176870284946,0.3870284114538117,26.282493675236456,13550.087969724382
OAT_K,135.0,50.0,25.1188,20.0,5128.56490677429,0.38756573942978645,26.292313574876495,13552.202729750814
OAT_K,135.0,50.0,31.3759,20.0,5147.438448668283,0.3918124425729867,26.36992389954198,13568.916465965767
OAT_K,135.0,50.0,25.1609,20.0,5128.6918946942105,0.3875943127628527,26.292835764815667,13552.315185727968
OAT_K,135.0,50.0,22.3719,20.0,5120.279322041968,0.385701414284902,26.25824223179046,13544.865311136944
OAT_K,135.0,50.0,27.1741,20.0,5134.764390665346,0.38896067461864703,26.317806614828704,13557.692771789876
OAT_K,135.0,50.0,24.4062,20.0,5126.41546279007,0.3870820967423043,26.283474796951154,13550.299258745594
OAT_K,135.0,50.0,25.7801,20.0,5130.559612509294,0.3880145647304207,26.30051605009685,13553.969170076038
OAT_K,135.0,50.0,21.1309,20.0,5116.536043927435,0.38485914572587115,26.242849411968194,13541.550397416086
OAT_K,135.0,50.0,25.0048,20.0,5128.221043998256,0.38748836745901327,26.290899568865424,13551.89821712859
OAT_K,135.0,50.0,37.3563,20.0,5165.477369245361,0.39587134901168747,26.444102158740243,13584.891091280999
OAT_K,135.0,50.0,23.821,20.0,5124.650300539769,0.38668492062566867,26.276216232760994,13548.736093951515
OAT_K,135.0,50.0,27.0411,20.0,5134.3632174266395,0.3888704073194117,26.31615694114912,13557.337507063943
OAT_K,135.0,50.0,25.647,20.0,5130.158137636576,0.38792422956103545,26.298865136061117,13553.613638233779
OAT_K,135.0,50.0,27.9664,20.0,5137.154236958774,0.3894984098155206,26.327633956605638,13559.809134514315
OAT_K,135.0,50.0,38.6977,20.0,5169.5234879100135,0.39678175920111847,26.460740296137164,13588.474189802479
OAT_K,135.0,50.0,28.4738,20.0,5138.684727946134,0.389842782955611,26.333927523711047,13561.164482799539
OAT_K,135.0,50.0,27.2618,20.0,5135.028923695679,0.38902019674002253,26.318894407172305,13557.927032815916
OAT_K,135.0,50.0,33.6276,20.0,5154.230341762961,0.3933406747360565,26.397852998972905,13574.931124487328
OAT_K,135.0,50.0,32.5242,20.0,5150.902112051779,0.39259179550315193,26.384166909213132,13571.983762843814
OAT_K,135.0,50.0,34.0014,20.0,5155.357849707531,0.3935943733560127,26.40248945026184,13575.92960534861
OAT_K,135.0,50.0,22.8003,20.0,5121.571522158219,0.38599217000664954,26.263555917537325,13546.009637517289
OAT_K,135.0,50.0,34.492,20.0,5156.837666180529,0.39392734431093657,26.40857463753404,13577.240078089504
OAT_K,135.0,50.0,26.6925,20.0,5133.311721253614,0.38863381197720526,26.311833059610002,13556.406339519153
OAT_K,135.0,50.0,29.6132,20.0,5142.121545902379,0.3906160954424439,26.348060141684844,13564.208006323743
OAT_K,135.0,50.0,34.7244,20.0,5157.538663629213,0.39408507453907415,26.411457225226783,13577.860856452693
OAT_K,135.0,50.0,36.8035,20.0,5163.809936415616,0.3954961628235874,26.437245469942702,13583.414472179558
OAT_K,135.0,50.0,25.7012,20.0,5130.321623272197,0.38796101518222764,26.299537409094444,13553.758415287504
OAT_K,135.0,50.0,28.6645,20.0,5139.259944010953,0.38997221133128157,26.336292882889218,13561.673873650925
OAT_K,135.0,50.0,28.0036,20.0,5137.266444812005,0.38952365751124657,26.328095369093464,13559.908501791038
OAT_K,135.0,50.0,39.9747,20.0,5173.37535426961,0.39764846101407764,26.476579644173444,13591.885265404035
OAT_K,135.0,50.0,37.8351,20.0,5166.9215929047,0.3961963112889348,26.45004098398674,13586.170044294327
OAT_K,135.0,50.0,31.8744,20.0,5148.942094228391,0.39215077526974484,26.37610707495003,13570.248040897146
OAT_K,135.0,50.0,23.3237,20.0,5123.150274587829,0.38634740237070814,26.27004794162674,13547.407724416162
OAT_K,135.0,50.0,24.2505,20.0,5125.945818630173,0.3869764229190641,26.28154356242551,13549.88335861156
OAT_K,135.0,50.0,35.2915,20.0,5159.2492301229695,0.3944699661585958,26.418491284953777,13579.375673190087
OAT_K,135.0,50.0,33.996,20.0,5155.34156147077,0.3935907083679234,26.402422471029734,13575.915181066506
OAT_K,135.0,50.0,38.2123,20.0,5168.059356405747,0.3964523174939843,26.45471960738477,13587.177607111018
OAT_K,135.0,50.0,20.9141,20.0,5115.882101384944,0.38471200324110255,26.240160319834864,13540.971289201192
OAT_K,135.0,50.0,23.2182,20.0,5122.83205070299,0.3862757993626681,26.26873936588843,13547.125916682438
OAT_K,135.0,50.0,24.7191,20.0,5127.359275620077,0.3872944624410317,26.287355871344694,13551.135065758694
OAT_K,135.0,50.0,38.219,20.0,5168.079565884691,0.396456864794021,26.454802711246824,13587.195503905483
OAT_K,135.0,50.0,38.2348,20.0,5168.127224058913,0.3964675882776896,26.45499868751853,13587.237708286453
OAT_K,135.0,50.0,33.0421,20.0,5152.4642746106165,0.39294329500897146,26.390590713714296,13573.367158344245
OAT_K,135.0,50.0,22.632,20.0,5121.063872112549,0.3858779445445344,26.26146839813677,13545.56008072501
OAT_K,135.0,50.0,35.2218,20.0,5159.038991215168,0.3944226606641845,26.417626756717187,13579.1894931044
OAT_K,135.0,50.0,38.4805,20.0,5168.868338831468,0.39663434523575064,26.458046242579233,13587.894013122252
OAT_K,135.0,50.0,27.7111,20.0,5136.384165320869,0.38932513732307855,26.324467327354533,13559.127186510337
OAT_K,135.0,50.0,26.8364,20.0,5133.745772599851,0.3887314771227689,26.313617932109942,13556.790719925619
OAT_K,135.0,50.0,28.5371,20.0,5138.875662277037,0.389885744760435,26.334712669154037,13561.333567439773
OAT_K,135.0,50.0,23.9999,20.0,5125.189923790929,0.3868063403236627,26.278435229913455,13549.213965075336
OAT_K,135.0,50.0,30.186,20.0,5143.849305534936,0.39100485566050425,26.355164901712396,13565.738048692243
OAT_K,135.0,50.0,32.5925,20.0,5151.108128083385,0.39263815081546605,26.385014072463626,13572.166203300822
OAT_K,135.0,50.0,22.2045,20.0,5119.7743867024255,0.38558779965413503,26.256165875595258,13544.41815839168
OAT_K,135.0,50.0,36.9102,20.0,5164.131779908621,0.3955685802734251,26.43856892995482,13583.699485309306
OAT_K,135.0,50.0,34.6106,20.0,5157.195404121208,0.3940078383086006,26.410045699928013,13577.556878063147
OAT_K,135.0,50.0,23.2013,20.0,5122.781074554614,0.3862643293073517,26.26852974569907,13547.080774021772
OAT_K,135.0,50.0,38.2543,20.0,5168.1860426916555,0.39648082295690074,26.45524055696779,13587.28979597183
OAT_K,135.0,50.0,21.3335,20.0,5117.147154439928,0.38499665064936806,26.245362373528224,13542.091575111368
OAT_K,135.0,50.0,20.3678,20.0,5114.234274766112,0.3843412286127395,26.23338425418708,13539.512032661547
OAT_K,135.0,50.0,39.2902,20.0,5171.310669443343,0.39718388983868963,26.46808940632628,13590.056854089027
OAT_K,135.0,50.0,20.3074,20.0,5114.052087821619,0.3843002350422597,26.232635079072445,13539.350694395036
OAT_K,135.0,50.0,29.6219,20.0,5142.147788061602,0.3906220001454766,26.3481680526699,13564.231245444915
OAT_K,135.0,50.0,39.1239,20.0,5170.809052077955,0.3970710217795705,26.466026694048725,13589.612639623454
OAT_K,135.0,50.0,34.82,20.0,5157.827025746659,0.39414995840228395,26.412643005706244,13578.116219669235
OAT_K,135.0,50.0,37.402,20.0,5165.615215989788,0.3959023656701466,26.44466900150082,13585.013163446227
OAT_K,135.0,50.0,33.3894,20.0,5153.51184954146,0.3931790080392304,26.39489847062346,13574.294853376678
OAT_K,135.0,50.0,39.6441,20.0,5172.378152219115,0.3974240822988355,26.472479026741343,13591.002178799587
OAT_K,135.0,50.0,33.7141,20.0,5154.491255185126,0.3933993824156343,26.39892590704271,13575.162180117348
OAT_K,135.0,50.0,20.8201,20.0,5115.598565411724,0.38464820530028954,26.238994385053807,13540.72019984603
OAT_K,135.0,50.0,28.2873,20.0,5138.122180509905,0.38971620512623206,26.331614259491186,13560.666310834236
OAT_K,135.0,50.0,35.8621,20.0,5160.970353807218,0.39485723323336047,26.425568757146028,13580.899838999214
OAT_K,135.0,50.0,26.6099,20.0,5133.062571557997,0.3885777512334696,26.310808525430055,13556.185701426204
OAT_K,135.0,50.0,32.5306,20.0,5150.921416628678,0.39259613919273917,26.384246292006736,13572.000858289273
OAT_K,135.0,50.0,29.8853,20.0,5142.942292054647,0.39080077012005254,26.351435150769163,13564.93482987205
OAT_K,135.0,50.0,38.7288,20.0,5169.617296088389,0.3968028668177066,26.46112604689983,13588.557262982758
OAT_K,135.0,50.0,25.6682,20.0,5130.222084047557,0.3879386180327933,26.299128091564928,13553.670266896857
OAT_K,135.0,50.0,38.4781,20.0,5168.861099615131,0.3966327163521554,26.45801647403163,13587.887602330202
OAT_K,135.0,50.0,23.4319,20.0,5123.476642591046,0.38642083787279286,26.27139000698111,13547.696744290937
OAT_K,135.0,50.0,35.7942,20.0,5160.765544311668,0.3948111494016456,26.424726555320134,13580.718467007553
OAT_K,135.0,50.0,33.2291,20.0,5153.028330216916,0.3930702121890994,26.39291017971491,13573.86666589122
